,TIMESTAMP,NCM_LTP1
593,2022-06-03 12:00:00,16751.04096917445
594,2022-06-03 12:30:00,16715.097204633534
595,2022-06-03 13:00:00,16710.538931559313
596,2022-06-03 13:30:00,16681.748219866702
597,2022-06-03 14:00:00,16683.691616138203
598,2022-06-03 14:30:00,16629.247480598035
599,2022-06-03 15:00:00,16584.381416653123
600,2022-06-03 15:30:00,16584.5
601,2022-06-06 09:00:00,16527.850684336205
602,2022-06-06 09:30:00,16492.799784784624
603,2022-06-06 10:00:00,16512.83665366952
604,2022-06-06 10:30:00,16503.79442802534
605,2022-06-06 11:00:00,16508.24250288576
606,2022-06-06 11:30:00,16503.555176513066
607,2022-06-06 12:00:00,16544.080572680374
